generation,N_shifts,logPrior,logLik,eventRate,acceptRate
88250000,108,863.951,-520.071,116.496,0.256
88300000,131,1046.78,-588.593,133.781,0.256
88350000,166,1342.22,-567.942,152.999,0.253
88400000,120,957.018,-583.61,103.763,0.24
88450000,142,1139.02,-516.528,133.645,0.234
88500000,155,1234.29,-543.409,137.313,0.247
88550000,113,900.442,-506.992,95.5052,0.242
88600000,98,781.277,-460.75,103.884,0.236
88650000,103,828.433,-492.391,106.774,0.223
88700000,156,1249.76,-517.693,130.514,0.22
88750000,157,1259.82,-439.274,142.334,0.226
88800000,111,886.223,-507.185,100.754,0.233
88850000,123,997.579,-521.423,104.942,0.246
88900000,115,919.324,-486.976,115.88,0.228
88950000,154,1266.99,-417.114,151.564,0.233
89000000,158,1277.99,-433.825,143.856,0.231
89050000,144,1150.95,-469.818,141.55,0.215
89100000,141,1148.21,-479.394,126.048,0.24
89150000,129,1038.51,-501.244,111.17,0.247
89200000,151,1210.71,-471.959,151.553,0.197
89250000,186,1514.54,-515.36,158.653,0.263
89300000,177,1418.47,-506.4,151.34,0.26
89350000,150,1214.04,-536.293,121.985,0.221
89400000,139,1122.71,-519.562,133.578,0.221
89450000,123,989.359,-451.746,103.15,0.221
89500000,201,1642.88,-474.489,204.644,0.236
89550000,165,1331.95,-441.682,163.806,0.232
89600000,173,1405.16,-525.916,172.88,0.233
89650000,157,1275.47,-470.76,121.331,0.217
89700000,124,998.814,-457.56,120.349,0.228
89750000,117,939.99,-494.505,105.906,0.229
89800000,132,1055.94,-502.779,113.701,0.238
89850000,108,870.624,-509.264,106.094,0.252
89900000,120,990.89,-535.899,119.485,0.228
89950000,151,1215.57,-457.227,145.453,0.232
90000000,151,1222.56,-516.697,141.134,0.245
90050000,158,1281.19,-461.074,127.273,0.225
90100000,131,1070.22,-430.097,132.986,0.225
90150000,126,996.764,-468.346,142.654,0.24
90200000,120,962.102,-431.537,112.343,0.251
90250000,138,1087.5,-373.918,119.034,0.225
90300000,127,1016.87,-416.094,113.537,0.211
90350000,128,1020.84,-457.634,151.322,0.235
90400000,126,1002.24,-477.724,117.634,0.222
90450000,128,1028.26,-443.664,106.855,0.215
90500000,124,1004.15,-526.029,136.177,0.249
90550000,118,939.782,-495.555,106.1,0.233
90600000,116,929.285,-428.556,102.218,0.23
90650000,95,775.464,-494.262,77.9165,0.246
90700000,114,909.818,-502.665,114.378,0.217
90750000,109,869.876,-443.785,89.3092,0.207
90800000,133,1089.8,-419.596,114.122,0.234
90850000,166,1307.02,-417.612,181.449,0.237
90900000,165,1329.62,-495.614,155.974,0.242
90950000,163,1315.23,-534.919,139.015,0.24
91000000,152,1219.32,-551.58,144.638,0.247
91050000,118,953.412,-598.81,113.936,0.24
91100000,131,1073.25,-542.012,134.75,0.237
91150000,107,860.275,-595.707,100.358,0.245
91200000,93,752.908,-599.607,88.507,0.204
91250000,80,621.821,-569.491,78.6391,0.235
91300000,124,991.129,-491.867,134.305,0.246
91350000,111,893.061,-509.965,98.1644,0.223
91400000,130,1057.47,-524.198,122.986,0.241
91450000,138,1103.33,-529.838,132.696,0.247
91500000,109,863.849,-513.7,97.082,0.232
91550000,121,976.365,-508.918,108.903,0.196
91600000,136,1100.06,-464.055,122.948,0.227
91650000,136,1098.5,-514.088,123.517,0.238
91700000,172,1383.28,-550.156,162.236,0.248
91750000,169,1369.02,-503.585,134.335,0.251
91800000,182,1481.06,-463.454,168.881,0.233
91850000,138,1120.43,-468.913,111.669,0.235
91900000,176,1400.78,-467.72,162.263,0.229
91950000,132,1067.29,-449.742,132.594,0.228
92000000,129,1037.84,-494.916,132.376,0.229
92050000,149,1186.8,-498.872,131.596,0.229
92100000,150,1207.98,-555.574,141.144,0.22
92150000,144,1131.02,-547.37,127.68,0.256
92200000,104,830.058,-515.314,107.073,0.233
92250000,141,1142.46,-549.082,140.914,0.229
92300000,107,857.364,-442.695,129.822,0.238
92350000,99,801.156,-466.858,97.5897,0.221
92400000,93,740.531,-463.817,78.4721,0.25
92450000,121,962.655,-503.471,99.8553,0.247
92500000,103,851.367,-513.573,95.5593,0.239
92550000,108,888.406,-506.587,89.9053,0.245
92600000,123,995.391,-509.397,131.426,0.24
92650000,105,855.333,-550.041,91.3605,0.232
92700000,100,797.008,-513.606,95.1069,0.24
92750000,129,1023.6,-545.403,111.358,0.248
92800000,143,1161.62,-468.112,143.974,0.272
92850000,111,903.685,-496.422,112.349,0.237
92900000,119,981.41,-450.087,126.072,0.225
92950000,138,1116.19,-419.538,135.699,0.235
93000000,112,902.599,-496.828,110.61,0.217
93050000,111,896.36,-492.224,90.8377,0.212
93100000,163,1305.06,-521.918,147.423,0.243
93150000,141,1156.14,-409.178,129.013,0.232
93200000,152,1241.24,-443.945,150.003,0.25
93250000,156,1257.24,-472.341,142.046,0.232
93300000,122,964.657,-484.125,102.538,0.218
93350000,135,1083.06,-398.358,118.796,0.232
93400000,149,1182.43,-443.669,127.62,0.242
93450000,136,1070.02,-439.784,107.812,0.245
93500000,147,1175.38,-411.024,158.725,0.224
93550000,141,1126.06,-462.723,142.152,0.226
93600000,150,1218.53,-460.261,133.316,0.233
93650000,149,1204.52,-453.851,122.352,0.227
93700000,114,918.355,-454.55,98.8663,0.206
93750000,153,1214.74,-454.845,146.869,0.241
93800000,139,1125.55,-327.673,130.998,0.256
93850000,127,1025.76,-346.737,110.09,0.232
93900000,141,1131.98,-423.586,123.633,0.216
93950000,135,1083.56,-402.349,112.563,0.223
94000000,141,1146.27,-432.9,132.04,0.225
94050000,121,963.026,-392.143,124.76,0.203
94100000,133,1069.88,-425.114,124.574,0.236
94150000,102,820.753,-454.741,96.7486,0.239
94200000,93,743.2,-496.128,94.9995,0.229
94250000,117,942.498,-524.352,108.33,0.214
94300000,112,896.114,-506.909,118.276,0.245
94350000,106,838.612,-508.648,122.145,0.231
94400000,135,1081.32,-503.595,112.625,0.217
94450000,167,1346.37,-446.73,158.348,0.233
94500000,121,972.531,-441.234,106.124,0.22
94550000,126,1007.58,-472.094,95.8245,0.243
94600000,143,1144.6,-460.127,123.913,0.217
94650000,115,933.705,-471.341,85.3445,0.228
94700000,129,1038.47,-447.941,121.149,0.27
94750000,153,1235.72,-447.191,144.649,0.221
94800000,109,881.758,-562.936,97.9328,0.245
94850000,128,1040.24,-524.61,119.062,0.213
94900000,123,987.408,-495.277,117.074,0.229
94950000,125,1024.19,-499.809,108.274,0.235
95000000,100,827.582,-509.343,99.7783,0.227
95050000,119,972.618,-577.985,115.97,0.25
95100000,116,922.434,-574.979,100.937,0.257
95150000,95,772.761,-614.532,97.3403,0.248
95200000,87,714.823,-540.435,79.7284,0.23
95250000,97,779.204,-586.725,76.0766,0.221
95300000,108,885.679,-576.443,98.2487,0.255
95350000,147,1206.56,-523.569,127.098,0.238
95400000,121,968.265,-475.207,109.752,0.242
95450000,125,1007.87,-512.429,118.207,0.231
95500000,111,889.086,-506.055,108.677,0.236
95550000,109,888.744,-514.284,89.5028,0.233
95600000,97,769.616,-522.536,81.9266,0.225
95650000,112,893.532,-503.465,108.344,0.256
95700000,137,1099.37,-469.947,110.768,0.234
95750000,121,958.359,-462.583,125.298,0.246
95800000,93,749.613,-445.699,84.4713,0.24
95850000,99,784.049,-470.678,79.635,0.221
95900000,118,943.848,-440.674,112.433,0.215
95950000,121,982.158,-474.102,101.049,0.259
96000000,132,1065.95,-421.851,113.798,0.227
96050000,134,1063.86,-487.529,131.277,0.221
96100000,120,954.468,-510.02,118.412,0.228
96150000,133,1086.82,-479.811,130.35,0.234
96200000,157,1260.55,-466.704,154.608,0.227
96250000,155,1246.02,-435.608,144.96,0.211
96300000,151,1195.15,-557.091,119.899,0.252
96350000,139,1120.45,-472.035,150.886,0.246
96400000,130,1067.94,-446.696,115.068,0.231
96450000,102,827.75,-510.782,91.7032,0.226
96500000,110,883.349,-483.544,106.541,0.221
96550000,120,975.931,-514.588,107.772,0.236
96600000,98,792.714,-482.068,75.5754,0.245
96650000,120,1005.69,-428.93,111.371,0.237
96700000,140,1134.58,-466.027,113.181,0.216
96750000,139,1116.87,-471.55,117.876,0.241
96800000,101,809.854,-507.983,89.1445,0.258
96850000,157,1283.9,-401.696,146.39,0.248
96900000,153,1204.44,-407.735,138.8,0.212
96950000,111,881.423,-431.647,116.471,0.197
97000000,112,898.082,-509.959,117.028,0.234
97050000,112,908.762,-477.567,103.032,0.242
97100000,96,767.602,-459.142,85.8441,0.236
97150000,113,888.66,-487.052,107.464,0.255
97200000,122,983.807,-545.389,119.596,0.221
97250000,138,1133.58,-558.827,143.481,0.245
97300000,143,1167.97,-544.686,127.265,0.243
97350000,109,888.484,-449.557,120.201,0.22
97400000,114,913.673,-519.599,94.7335,0.232
97450000,150,1187.82,-486.394,143.938,0.236
97500000,122,976.189,-463.689,120.841,0.25
97550000,131,1042.37,-511.978,125.094,0.237
97600000,115,921.613,-480.827,104.655,0.254
97650000,109,875.308,-463.453,103.475,0.234
97700000,128,1030.12,-471.599,112.152,0.199
97750000,133,1077.04,-452.544,136.429,0.234
97800000,155,1232.58,-478.312,129.499,0.263
97850000,144,1135.95,-487.144,141.147,0.213
97900000,180,1463.5,-426.275,138.071,0.239
97950000,158,1281.27,-418.189,146.775,0.224
98000000,142,1155.24,-562.308,130.081,0.212
98050000,126,983.673,-553.472,97.6909,0.245
98100000,142,1137.15,-440.259,132.938,0.235
98150000,125,999.827,-445.481,97.7285,0.222
98200000,147,1201.09,-470.9,143.087,0.238
98250000,114,928.12,-466.435,111.04,0.236
98300000,127,1039.5,-495.077,112.343,0.233
98350000,140,1103.21,-444.139,128.927,0.235
98400000,151,1206.84,-402.954,146.678,0.207
98450000,121,976.754,-436.015,115.586,0.249
98500000,132,1064.17,-433.953,140.974,0.217
98550000,125,988.143,-468.16,115.048,0.236
98600000,107,873.253,-505.836,101.546,0.225
98650000,78,628.12,-527.89,76.8148,0.238
98700000,115,951.138,-547.472,90.2913,0.217
98750000,109,888.554,-520.926,87.4661,0.219
98800000,137,1112.18,-487.185,136.138,0.237
98850000,142,1158.87,-522.895,114.778,0.238
98900000,154,1261.01,-507.696,145.519,0.24
98950000,132,1057.8,-484.216,147.674,0.222
99000000,142,1153.55,-478.187,136.61,0.228
99050000,134,1070.99,-442.996,105.441,0.249
99100000,137,1099.69,-439.694,119.885,0.231
99150000,160,1308.51,-479.487,132.254,0.245
99200000,133,1060.15,-329.085,108.907,0.247
99250000,170,1381.23,-450.837,145.979,0.258
99300000,131,1071.42,-370.907,120.94,0.234
99350000,154,1257.34,-341.317,166.695,0.2
99400000,142,1148.06,-424.332,141.79,0.241
99450000,145,1187.35,-384.7,137.676,0.225
99500000,152,1231.8,-444.293,139.956,0.218
99550000,135,1084.85,-426.165,103.056,0.222
99600000,144,1179,-375.046,139.249,0.224
99650000,118,962.449,-420.627,100.531,0.211
99700000,122,987.373,-525.65,108.347,0.258
99750000,98,782.29,-524.734,98.1432,0.251
99800000,111,911.864,-527.45,114.81,0.228
99850000,128,1034.65,-540.463,108.587,0.218
99900000,110,882.31,-591.246,87.0664,0.239
99950000,138,1118.07,-500.316,115.715,0.222
100000000,173,1381.41,-487.453,193.52,0.246
100050000,150,1193.3,-485.02,143.079,0.217
100100000,140,1126.46,-398.145,120.603,0.207
100150000,171,1371.58,-447.861,163.567,0.232
100200000,174,1405.44,-436.553,152.07,0.239
100250000,135,1081.71,-411.702,107.626,0.241
100300000,134,1081.2,-436.004,121.254,0.223
100350000,175,1424.34,-415.216,168.382,0.255
100400000,136,1101.92,-404.611,131.006,0.233
100450000,155,1239.77,-391.071,153.036,0.232
100500000,140,1142.19,-323.128,142.519,0.231
100550000,173,1387.08,-351.792,149.764,0.216
100600000,186,1479.75,-470.992,166.102,0.229
100650000,173,1392.09,-371.312,159.341,0.213
100700000,162,1318.54,-470.891,146.511,0.228
100750000,171,1385.69,-415.647,166.99,0.252
100800000,140,1128.47,-412.13,143.8,0.243
100850000,125,1025.76,-424.042,107.57,0.251
100900000,138,1097.68,-408.267,135.362,0.215
100950000,120,955.242,-420.674,116.157,0.209
101000000,173,1405.54,-424.381,161.328,0.232
101050000,157,1256.28,-451.161,145.907,0.217
101100000,111,917.64,-472.188,111.181,0.227
101150000,123,993.77,-505.415,120.141,0.253
101200000,133,1095.36,-482.145,139.6,0.208
101250000,136,1077.74,-434.438,114.925,0.206
101300000,112,893.546,-422.602,114.356,0.238
101350000,134,1086.5,-419.297,130.153,0.206
101400000,134,1091.34,-471.571,108.417,0.22
101450000,139,1117.95,-489.263,131.307,0.256
101500000,142,1137.18,-461.281,131.112,0.244
101550000,135,1065.9,-366.595,98.6087,0.233
101600000,140,1113.65,-364.877,118.059,0.203
101650000,170,1384.2,-385.8,153.625,0.209
101700000,146,1181.99,-427.57,142.193,0.236
101750000,196,1597.48,-408.222,208.096,0.236
101800000,193,1567.86,-368.172,175.624,0.239
101850000,171,1395.45,-378.816,137.553,0.205
101900000,133,1067.05,-382.091,147.474,0.24
101950000,143,1167.6,-459.448,135.503,0.222
102000000,147,1194.71,-448.446,132.905,0.244
102050000,168,1358.23,-369.548,152.083,0.224
102100000,146,1191.11,-401.973,136.978,0.234
102150000,168,1363.68,-417.748,163.338,0.219
102200000,130,1065.08,-381.648,132.902,0.229
102250000,134,1088.12,-477.458,110.899,0.216
102300000,149,1172.7,-404.136,133.074,0.213
102350000,158,1275.12,-511.706,164.112,0.24
102400000,123,980.752,-497.24,100.472,0.238
102450000,111,890.55,-529.739,100.65,0.225
102500000,135,1100.54,-486.896,117.332,0.221
102550000,137,1131.1,-422.958,113.167,0.202
102600000,134,1063.48,-416.528,117.301,0.248
102650000,155,1247.09,-397.619,151.03,0.224
102700000,143,1148.27,-413.871,135.358,0.205
102750000,98,772.284,-467.043,98.8861,0.238
102800000,118,947.136,-404.908,106.059,0.204
102850000,141,1104.74,-419.574,138.899,0.245
102900000,151,1220.49,-376.802,129.555,0.232
102950000,169,1350.12,-441.461,150.142,0.246
103000000,117,926.656,-431.731,129.536,0.237
103050000,123,962.659,-421.955,107.547,0.21
103100000,116,924.595,-484.811,115.031,0.218
